# id:12--12-12-0
-0.13,-0.36,-1
-0.39,-0.99,1
0.08,0.71,1
0.05,-0.28,1
-0.49,0.22,1
0.56,-0.43,-1
0.27,-0.14,-1
-0.45,0.79,1
-0.58,-0.71,1
-0.7,0.88,1
0.58,-0.56,-1
0.16,0.33,1
-0.46,0.32,-1
0.9,-1,1
-0.14,0.54,1
0.32,0.63,1
0.93,-0.51,-1
-0.64,0.75,1
-0.81,-0.23,1
-0.9,0.09,-1
-0.59,-0.4,-1
-0.4,0.19,1
-0.27,-0.19,-1
-0.56,0.73,-1
-0.79,-0.45,-1
-0.7,-0.79,-1
-0.01,0.1,1
-0.81,-0.13,-1
0.48,-0.51,-1
0.69,-0.62,-1
0.19,-0.58,1
-0.86,-0.76,-1
-0.2,-0.41,1
-0.19,0.45,1
-0.45,0.44,1
-0.69,-0.36,1
0.14,-0.75,1
-0.37,0.41,1
0.83,0.69,1
0.94,0.45,1
-0.97,0.25,1
-0.3,0.43,1
-0.14,0.55,1
-0.82,0.33,1
0.59,-0.17,-1
-0.77,0.37,-1
0.06,0.5,1
-0.06,-0.66,1
0.6,0.57,-1
0,-0.53,1
-0.99,0.54,-1
-0.13,1,-1
-0.17,0.66,1
0.03,-0.29,-1
-0.8,0.14,1
0.49,-0.18,1
-0.61,0.95,1
-0.59,-0.07,-1
-0.54,-0.72,1
-0.72,-0.85,1
0.82,-0.55,1
0.16,0.29,1
-0.58,-0.97,1
-0.15,-0.36,1
-0.42,-0.63,1
0.3,0.88,1
-0.84,-0.94,-1
-0.79,-0.13,-1
0.32,0.73,-1
0.01,0.82,1
0.86,-0.63,1
0.01,-0.67,1
-0.29,-0.42,-1
-0.54,-0.97,-1
-0.91,-0.14,-1
0.74,-0.38,1
-0.65,0.23,1
0.04,0.4,1
0.77,-0.87,1
-0.53,0.55,1
-0.87,-0.04,-1
-0.01,-0.03,1
0.84,-0.72,1
-0.09,0.75,1
-0.02,-0.84,-1
0.56,0.41,1
0.54,-0.49,-1
-0.94,-0.54,-1
0.43,-0.62,-1
0.35,-0.99,1
-0.71,-0.09,1
-0.34,0.38,1
0.54,0.08,1
-0.52,-0.43,-1
0.09,-0.48,1
-0.02,0.22,-1
0.6,-0.85,1
-0.84,-0.68,-1
0.23,-0.13,1
-0.76,-0.88,1
0.2,0.18,1
0.75,0.31,1
0.84,0.73,1
-0.06,0.35,-1
0.5,-0.97,1
-0.64,0.6,1
-0.53,0.79,1
0.91,0.01,1
-0.81,0.4,1
-0.29,-0.51,-1
-0.79,-0.24,1
-0.9,-0.43,1
-0.4,0.17,1
-0.23,0.4,1
0.18,-0.96,1
0.06,-0.54,1
0.86,-0.02,-1
0.48,0.97,1
-0.28,-0.54,1
0.03,-0.47,1
0.7,0.72,-1
0.11,0.17,-1
0.21,0.67,-1
-0.87,0.57,1
-0.45,-0.29,-1
-0.32,0.67,1
-0.88,-0.44,1
0.09,-0.32,1
-0.6,0.4,1
-0.44,-0.04,1
-0.37,0.17,1
-0.26,0.57,1
-0.72,0.33,1
0,0.03,1
0.6,-0.39,1
0.3,0.08,1
-0.53,-0.27,1
0.7,0.01,-1
-0.83,-0.15,1
-0.58,0.87,1
0.2,0.52,-1
-0.45,-0.96,-1
-0.34,0.62,1
-0.31,-0.7,1
0.04,-0.14,1
0.87,0.01,-1
0.86,-0.84,-1
-0.97,0.16,1
-0.32,-0.33,1
-0.29,-0.24,1
-0.63,-0.79,1
-0.48,-0.01,1
0.85,-0.57,1
0.44,0.37,1
0.54,-0.29,1
0.88,-0.43,-1
0.24,-0.78,1
-0.02,0.18,1
0.4,-0.34,1
0.65,-0.35,1
0.09,0.79,-1
0.15,-0.03,1
0.69,0.41,1
0.98,0.05,1
0.27,0.91,-1
0.08,-0.51,-1
0.15,-0.98,1
-0.32,0.88,1
0.66,0.5,1
-0.53,-0.87,-1
0.55,0.75,1
-0.21,0.83,-1
0.73,0.91,1
-0.61,0.93,1
0.96,0.67,-1
0.54,-0.37,1
-0.88,-0.3,-1
-0.16,0.51,-1
0.26,-0.53,-1
-0.71,-0.36,-1
-0.46,-0.56,1
-0.63,-0.91,-1
0.76,-0.19,1
0.45,0.36,1
-0.94,-0.5,1
-0.99,-0.07,1
0.4,0.2,1
0.84,0.45,-1
0.89,-0.47,-1
-0.37,0.8,-1
-0.39,0.54,-1
-0.11,-0.82,1
-0.31,0.8,1
-0.27,0.15,-1
-0.66,0.31,-1
-0.24,0.52,-1
-0.95,0.88,1
0.68,0.49,-1
0.02,-0.24,1
-0.05,0.98,1
0.78,-0.28,-1
0.87,-0.67,-1
0.64,-0.57,-1
0.96,-0.05,-1
-0.17,0.95,-1
0.44,0.76,-1
-0.48,0.14,1
0.11,0.23,1
0.95,0.45,1
0.78,-1,1
-0.56,-0.59,-1
0.37,-0.14,-1
-0.19,0.09,-1
-0.16,0.5,1
-0.37,0.05,1
-0.72,0.94,-1
0.39,-0.99,1
-0.98,-0.93,-1
-0.52,-0.6,1
0.26,0.26,-1
-0.66,-0.26,1
-0.77,0,1
-0.95,0.38,-1
0.32,0.26,1
0.27,-0.4,1
-0.32,-0.54,1
-0.13,-0.38,-1
0.88,0.06,-1
0.81,-0.49,-1
0.51,0.95,1
0.33,0.54,-1
-0.21,-0.54,-1
0.06,0.24,1
0.71,0.12,-1
0.74,0.92,1
-0.02,-0.09,1
0.43,0.22,1
0.16,0.74,-1
0.27,-0.6,-1
-0.14,-0.5,1
0.74,0.48,1
-0.41,-0.44,-1
-0.52,-0.27,1
0.64,0.76,1
-0.03,0.06,-1
-0.21,-0.5,-1
-0.1,0.77,1
-0.74,-0.77,-1
0.72,0.34,-1
0.91,0.47,-1
-0.8,-0.44,1
-0.68,-0.92,1
0.14,-0.09,1
0.41,-0.96,-1
0.82,-0.88,-1
-0.64,0.75,-1
0.09,0.54,1
0.01,0.01,1
0.58,0.21,1
0.3,0.96,-1
-0.13,-0.4,-1
-0.35,-0.62,-1
-0.5,-0.34,1
-0.59,-0.37,1
-0.84,0.31,1
-0.69,0.85,1
0.06,0.44,-1
0.4,-0.04,-1
0.57,0.17,-1
0.55,0.14,-1
0.81,0.22,-1
0.85,0.84,-1
0.14,-0.81,1
-0.96,0.58,1
0.02,0.11,-1
-0.93,-0.74,1
0.44,0.24,1
-0.62,-0.48,-1
0.74,0.95,1
0.79,-0.88,1
-0.68,-0.22,-1
-0.64,0.72,1
-0.17,-0.05,1
0.21,-0.51,-1
0.73,-0.62,-1
-0.09,-0.33,-1
-0.38,-0.29,-1
-0.17,0.82,1
-0.4,0.72,1
0.43,0.01,-1
0.96,-0.86,1
-0.36,0.71,-1
-0.91,0.46,1
-0.88,-0.22,1
0.5,0.88,-1
0.7,-0.53,-1
-0.81,0.02,1
-0.98,0.61,1
0.76,0.05,-1
-0.24,-0.03,1
-0.58,0.24,-1
-0.98,0.51,1
0.38,-0.56,1
-0.08,0.33,1
-0.66,-0.37,-1
-0.76,-0.39,1
0.67,0.51,-1
-0.52,0.15,1
-0.62,0.13,-1
-0.37,-0.24,-1
0.2,0.77,-1
0.1,-0.55,1
0.09,0.96,1
-0.43,-0.83,-1
0.69,0.71,-1
-0.14,0.94,1
0.06,-0.45,1
0.31,0.58,-1
0.35,-0.21,-1
0.25,0.86,-1
0.81,0.72,-1
0.9,-0.02,1
-0.31,0.28,1
0.21,-0.16,-1
0.39,-0.55,1
-0.97,0.67,1
-0.55,0.84,1
0.7,0.74,1
0.46,0.69,1
-0.33,-0.5,1
0.78,-0.31,1
0.53,0.72,1
-0.84,0.21,-1
-0.13,-0.17,1
-0.33,0.42,-1
0.15,0.05,-1
-0.26,0.76,1
-0.75,-0.11,-1
0.58,0.71,1
0.42,-0.73,1
0.49,0.65,-1
-0.53,0.36,1
-0.23,-0.29,1
0.77,0.38,-1
0.13,-0.52,1
0.38,-0.3,1
-0.6,-0.55,1
-0.28,-0.92,-1
0.73,0.17,-1
-0.48,-0.73,1
-0.02,-0.15,1
-0.77,0.74,1
-0.78,0.16,1
0.86,-0.83,-1
-0.38,-0.39,1
-0.3,0.47,-1
-0.37,-0.86,1
-0.58,0.98,1
-0.17,0.66,1
0.39,0.39,1
-0.45,0.17,-1
0.35,0.77,1
-0.62,-0.27,1
-0.8,-0.11,1
0.04,-0.87,1
-0.89,-0.57,1
-0.91,0,1
-0.61,-0.59,1
0.59,-0.69,1
-0.92,-0.98,-1
-0.24,-0.78,1
0.12,0.06,-1
0.2,0.78,1
-0.79,-0.53,-1
0.48,-0.76,1
-0.35,-0.12,-1
0.2,-0.83,1
-0.81,-0.93,1
-0.7,0.29,1
-0.65,0.7,1
0.48,0.19,1
0.66,0.11,1
0.35,0.79,-1
-0.33,0.83,1
1,0.42,-1
0.49,-0.12,1
-0.83,0.06,-1
-0.24,-0.22,-1
0.98,-0.06,1
-0.96,0.94,1
0.72,0.77,-1
0.59,0.66,1
0.07,0.39,-1
-0.73,-0.07,-1
0.99,0.56,1
-0.66,0.05,-1
0.99,-0.08,-1
-0.15,-0.29,-1
-0.53,-0.16,-1
-0.51,0.21,1
-0.4,0.44,1
-0.63,-0.53,-1
-0.98,-0.72,-1
0.34,-0.91,1
0.01,-0.38,1
0.33,-0.2,1
0.64,0.39,-1
-0.4,0.53,1
-0.03,0.82,1
-0.71,0.39,-1
0.68,-0.2,1
-0.11,0.37,1
1,0.71,1
-0.5,-0.8,-1
0.6,0.01,-1
-0.46,0.98,1
0.8,0.47,-1
-0.14,-0.46,-1
0.35,0.09,-1
-0.54,0.89,-1
0.6,0.91,-1
-0.89,-0.08,1
0.94,-0.48,-1
-0.51,0.31,-1
-0.23,-0.17,1
0.37,-0.22,1
0.88,0.72,-1
0.61,0.09,1
0,-0.42,1
0.51,0.54,1
-0.95,-0.27,-1
-0.97,0.9,1
-0.27,0.23,-1
-0.99,-0.39,1
-0.67,0.77,1
-0.14,0.02,1
0.61,-0.56,1
0.99,0.8,-1
-0.48,-0.55,-1
-0.65,0.44,1
-0.33,0.82,1
-0.58,1,1
0.77,-0.19,-1
0.83,0.85,1
-0.72,0.46,-1
0.26,0.09,1
0.55,-0.1,1
-0.66,0.71,1
0.52,-0.84,1
-0.85,-0.73,1
0.08,0.4,1
0.25,0.03,1
-0.52,-0.12,1
0.98,-0.9,1
0,0.86,1
0.57,-0.6,1
-0.44,-0.96,1
-0.69,0.74,1
0.14,0.18,-1
-0.8,-0.36,1
0.53,0.72,1
0.82,0.95,1
0.81,-0.56,1
-0.16,-0.49,1
-0.45,0.49,1
0.23,-0.25,-1
0.93,-0.44,-1
0.21,-0.33,1
-0.62,0.25,-1
0.19,0.27,1
0.71,0.17,-1
0.68,-0.17,-1
-0.68,-0.95,1
-0.2,0.37,1
0.94,-0.32,1
0.35,0.7,1
-0.06,-0.87,-1
0.4,-0.06,1
-0.89,0.5,1
-0.68,0.58,-1
0.63,0.14,-1
-0.5,-0.89,-1
-0.21,-0.96,-1
0.74,0.48,1
0.61,0.81,1
-0.25,0.95,1
0.45,0.74,1
0.32,-0.31,1
0.83,-0.39,-1
-0.27,-0.44,1
-0.4,-0.64,-1
0.85,0.53,1
0.34,0.84,-1
0.78,-0.45,1
-0.71,0.61,1
-0.71,0.42,-1
-0.98,0.94,1
-0.51,0.23,1
0.59,0.94,1
0.46,-0.55,1
-0.72,0.34,-1
0.9,0.83,-1
0.43,-0.72,1
0.7,-0.65,1
-0.71,-0.71,1
0.52,-0.25,1
-0.32,0.33,-1
0.79,0.43,-1
-0.23,0.83,-1
0.65,0.42,1
0.7,-0.34,1
0.01,-0.36,1
-0.07,0.61,-1
-0.64,1,1
0.33,-0.91,1
0.52,-0.87,-1
0.97,0.31,1
-0.28,0.81,-1
-0.54,0.49,1
-0.87,-0.05,1
-0.45,-0.11,1
-0.11,0.07,-1
0.17,0.16,1
0.29,-0.5,1
0.81,0.92,-1
0.73,0.55,-1
0.04,-0.22,1
0.74,-0.54,-1
0.36,0.75,-1
-0.18,0.17,1
-0.68,0.79,1
-0.72,0.64,-1
0.56,0.74,1
0.29,0.58,-1
-0.65,0.15,-1
0.61,0.73,1
0.47,0.59,-1
-0.25,0.68,1
0.46,-0.06,1
-0.43,0.56,-1
0.3,-0.57,-1
-1,-0.11,-1
-0.97,-0.61,1
-0.88,-0.17,1
-0.58,0.83,1
0.5,-0.85,1
0.1,-0.06,1
-0.5,-0.49,1
-0.05,0.22,1
-0.9,0.29,-1
0.69,0.78,1
-0.39,-0.6,1
-0.77,0.29,1
0.45,-0.54,-1
0.41,0.39,1
0.91,-0.98,1
0.24,-0.91,1
0.39,0.13,1
-0.09,0.28,1
0.69,-0.71,1
0.58,-0.24,1
0.22,-0.65,-1
0.75,0.8,1
0.82,-0.75,1
-0.65,-0.69,1
0.44,0.9,-1
0.17,0.71,1
1,-0.58,1
0.19,-0.55,-1
-0.19,-0.82,-1
0.98,0.58,1
0.84,-0.3,-1
0.01,0.25,-1
0.14,-0.25,-1
-0.55,-0.33,-1
0.1,0.97,-1
-0.59,-0.37,1
-0.19,0.75,1
0.33,0.98,1
-0.32,0.42,1
-0.33,0.29,1
-0.97,-0.06,-1
0.62,0.29,1
0.26,-0.04,1
0.59,0.72,-1
0.46,-0.33,1
-0.35,0.76,1
0.18,0.3,1
-0.42,0.16,-1
-0.9,0.77,1
0.06,-0.96,-1
0.01,0.45,-1
0.16,-0.12,-1
0.56,-0.82,-1
0.95,0.34,1
-0.37,-0.45,1
0.72,-0.38,1
-0.61,-0.06,1
-0.02,0.98,1
0.43,0.77,-1
-0.35,0.61,-1
0.8,-0.41,1
0.94,0.95,-1
-0.51,0.84,-1
-0.54,0.61,1
-0.46,0.57,1
0.54,-0.91,1
0.87,-0.88,-1
0.74,-0.26,1
0.34,0.13,1
0.07,-0.86,1
0.99,0.62,-1
0.23,0.81,1
0.37,0.62,1
0.72,-0.18,1
-0.05,0.42,1
-0.84,-0.18,1
0.96,0.5,1
0.64,-0.38,1
-0.76,-0.63,1
-0.82,0.36,1
-0.02,-0.46,1
0.37,-0.67,-1
0.76,-0.62,1
0.2,0.22,1
-0.29,-0.79,-1
-0.16,-0.22,1
0.16,-0.98,1
0.39,0.8,-1
-0.66,0.35,1
0.68,0.34,1
0.72,0.02,1
-0.76,-0.21,1
0,-0.74,1
0.04,0.27,-1
0.3,0.48,1
0.28,-0.58,1
0.78,-0.9,1
0.45,0.34,1
-0.64,-0.76,-1
0.04,-0.84,-1
-0.58,-0.12,1
-0.85,-0.21,1
-0.73,0.21,1
0.63,0.17,1
0.28,-0.52,1
0.83,0.75,-1
1,0.98,1
-0.87,-0.64,-1
0.24,-0.06,1
0.74,0.69,-1
-0.11,-0.04,-1
-0.87,-0.29,1
0.19,-0.21,1
-0.47,-0.98,-1
1,1,-1
-0.65,-0.37,1
0.58,-0.3,1
-0.61,0.83,1
-0.21,-0.13,1
0.59,0.75,1
-0.47,-0.53,1
-0.5,-0.02,-1
-0.03,0.15,1
0.78,0.31,1
-0.99,0.92,-1
0.75,1,-1
-0.13,0.51,-1
0.25,0.79,1
-0.74,0,1
0.98,-0.58,1
0.58,0.9,1
0.21,0.21,1
0.13,0.38,1
0.38,0.32,-1
-0.18,-0.15,-1
-0.36,0.92,1
-0.09,-0.32,1
0.11,-0.05,1
-0.16,-0.88,-1
0.34,-0.25,-1
-0.87,-0.1,1
-0.78,-0.26,1
0.59,-0.56,-1
-0.65,-0.04,1
0.64,-0.17,1
0.78,1,-1
-0.88,0.46,1
-0.79,0.95,-1
-0.15,0.26,1
1,0.6,1
-0.97,0.23,-1
-0.81,-0.03,1
0.8,0.8,1
0.8,-1,1
0.47,-0.13,1
-0.18,0.3,1
-0.44,0.87,-1
0.46,-0.15,1
-0.92,0.97,-1
-0.06,0.51,1
0.31,-0.31,1
-0.3,-0.49,-1
0.38,-0.61,-1
0.7,0.87,-1
0.73,-0.4,1
0.46,-0.04,1
-0.07,-0.47,1
-0.96,0.94,1
-0.38,-0.09,1
0.43,0.48,1
0.88,0.34,1
0.2,-0.14,1
0.47,-0.36,1
0.61,-0.24,-1
0.3,-0.71,1
-0.77,0,1
0.92,0.16,1
-0.36,0.68,-1
0.01,0.14,-1
1,0.93,1
-0.43,0.23,-1
1,-0.14,1
0.16,0.1,1
-0.91,0.34,-1
-0.51,-0.57,1
-0.9,0.49,1
-0.38,0.76,-1
0.68,-0.56,-1
0.67,-0.52,1
0.34,0.13,-1
-0.78,0.59,-1
-0.08,-0.87,1
-0.43,0.69,1
0.18,-0.79,1
0.97,0.11,1
0.55,-0.48,1
0,-0.69,-1
0.45,0.84,1
0.42,-0.28,-1
-0.14,-0.67,1
-0.98,-0.69,1
-0.48,0.91,-1
0.01,0.44,-1
0.96,-0.99,1
-0.67,-0.34,1
-0.5,-0.88,1
-0.15,0.44,1
0.78,-0.98,1
-0.67,0.26,1
0.16,-1,-1
0.44,0.46,1
0.47,-0.5,1
0.17,0.63,1
0.75,0.03,-1
-0.53,0.85,-1
0.87,0.46,-1
-0.28,0.04,1
0.04,-0.62,-1
0.84,-0.23,1
0.28,-0.79,-1
0.84,-0.31,1
0.72,0.71,-1
0.56,-0.5,1
0.96,-0.53,1
0.51,-0.32,-1
0.06,-0.4,1
0.37,-0.1,-1
0.12,0.32,1
-0.99,0.22,1
-0.07,-0.27,-1
0.24,-0.66,1
-0.19,0.54,-1
-0.78,-0.58,1
0.02,0.91,-1
-0.19,-0.62,1
0.7,-0.86,1
0.37,0.43,-1
-0.84,0.36,1
0.7,-0.31,-1
-0.77,-0.54,-1
-0.11,0.72,1
0.62,0.91,-1
-0.72,0.35,1
0.5,0.24,1
-0.34,0.13,1
-0.52,0.93,-1
-0.39,-0.17,1
0.3,0.54,-1
0.25,0.02,1
-0.08,-0.6,1
0.76,0.65,1
-0.12,-0.12,1
-1,0.26,-1
0.19,-0.39,1
0.44,0.37,1
-0.1,0.95,-1
-0.04,0.02,1
0.43,-0.7,1
0.96,-0.73,1
0.15,-0.46,1
0.81,-0.24,1
0.37,-0.69,1
0.68,0.45,-1
0.39,-0.55,-1
0.47,0.73,1
-0.97,0.32,1
0.6,-0.5,1
0.05,0.21,1
0.97,0.55,1
0.86,-0.35,1
-0.9,0.67,1
-0.89,-0.17,1
-0.45,-0.93,-1
0.39,-0.46,1
0.05,0.41,-1
-0.39,0.64,-1
0.18,-0.19,1
0.47,-0.96,1
0.72,-0.32,1
0.51,-0.09,-1
-0.02,0.88,-1
-0.58,0.24,1
-0.35,0.09,1
-0.27,-0.48,1
0.34,0.76,1
0.8,0.53,1
-0.79,0.45,1
-0.65,-0.25,1
-0.37,-0.56,1
0.69,0.08,-1
-0.84,-0.91,1
-0.38,0.43,1
0.19,0.76,1
0.29,0.15,1
-0.41,0.85,1
-0.4,0,1
0.45,-1,1
0.08,-0.18,1
-0.09,0.05,1
-0.52,-0.04,1
-0.28,-0.75,-1
0.4,0.16,1
0,-0.28,1
0.73,0.24,1
0.25,0.14,-1
0.96,0.77,1
-0.19,0.74,1
-0.31,0.89,1
-0.86,0.63,1
-0.22,-0.07,1
0.65,-0.52,1
0.73,-0.78,1
0.36,-0.16,1
-0.4,-0.11,1
-0.37,-0.41,1
-0.53,0.7,-1
0.32,-0.84,-1
0.09,0.69,1
-0.84,0.27,1
0.5,-0.34,1
0.5,-0.84,-1
0.06,-0.64,1
-0.05,-0.76,1
0.94,0.75,1
0.92,-0.8,1
0.89,0.24,-1
-0.5,0.86,-1
-0.49,-0.19,-1
-0.02,0.04,-1
0.4,0.64,-1
0.89,-0.27,1
-0.52,0.84,-1
-0.97,-0.58,1
0.66,0.15,-1
0,0.93,1
-0.26,0.02,1
-0.95,0.65,1
0.29,0.48,1
-0.79,0.6,1
0.43,-0.95,1
-0.52,-0.51,-1
0.64,0.37,-1
0.29,-0.54,-1
0.49,0.7,1
0.35,0.5,-1
-0.03,-0.19,1
-0.59,-0.2,1
-0.15,-0.03,1
0.47,-0.32,1
-0.95,0.78,1
-0.76,0.91,1
0.61,0.12,1
-0.39,-0.73,1
0.08,0.4,1
-0.81,-0.35,1
0.63,-0.37,1
0.32,0.86,1
0.64,0.96,1
0.87,-0.92,1
0.2,-0.13,1
0.14,-1,-1
0.41,-0.83,1
-0.17,0.05,-1
0.69,0.02,1
-0.12,0.77,-1
0.72,0.1,1
0.19,1,-1
-0.13,0.48,-1
0.49,0.61,1
0.79,0.95,-1
0,0.12,1
-0.86,-0.36,1
-0.6,-0.92,-1
0.18,0.95,-1
0.95,-0.24,1
-0.77,-0.04,1
-0.44,0.06,-1
0.01,0.09,-1
-0.8,-0.95,-1
-0.31,-0.61,1
-0.52,-0.06,1
-0.12,-0.07,1
0.69,-0.23,1
0.74,-0.53,-1
0.53,-0.76,-1
0.33,0.63,1
0.69,0.25,-1
0.65,0.28,-1
-0.79,-0.3,1
0.63,0.81,1
-0.42,0.57,-1
-0.96,-0.14,1
0.1,0.27,-1
-0.11,-0.34,-1
0.91,0.85,1
0.13,-0.57,1
0.13,0.47,1
0.27,-0.64,1
0.94,0.29,1
-0.86,-0.22,1
-0.95,0.66,1
-0.69,0.64,-1
0.49,-0.53,-1
-0.1,0.45,-1
-0.09,-0.61,-1
-0.25,-0.17,1
-0.89,-0.8,-1
-0.01,-0.8,1
0.86,0.19,-1
-0.17,0.5,-1
0.98,-0.86,1
0.59,-0.1,-1
0.29,0.67,-1
-0.51,-0.29,-1
-0.08,0.39,1
0.6,-0.62,1
0.58,-0.07,-1
-0.57,1,-1
-0.86,0.68,1
-0.43,-0.83,1
0.85,-0.09,-1
0.63,-0.37,-1
-0.98,0.83,1
-0.8,0.4,1
-0.67,-0.31,1
-0.32,-0.08,1
-0.41,-0.55,1
-0.38,-0.2,-1
0.71,-0.08,1
0.56,0.75,1
0.57,-0.68,1
0.72,-0.73,-1
-0.03,0.75,1
-0.34,0.99,1
-0.57,0.04,1
0.85,0.43,1
-0.65,-0.68,1
-0.93,-0.25,1
0.08,-0.3,1
-0.02,-0.02,1
-0.28,0.65,1
0.63,-0.93,-1
0.12,0.05,1
-0.52,-0.37,1
-0.04,0.39,1
-0.86,-0.76,1
-0.06,-0.91,1
0.08,-0.15,1
-0.5,0.45,-1
0.53,0.84,-1
-0.11,0.31,1
0.95,-0.89,1
0.5,-0.04,1
0.2,-0.39,-1
-0.29,-0.12,1
0.74,0.92,-1
0.36,-0.22,1
-0.38,-0.45,1
0.86,0.13,1
0.24,0.1,1
-0.95,-0.36,1
0.25,0.25,1
-0.87,0.46,1
0.37,0.34,1
-0.88,-0.55,1
0.01,0.15,1
-0.73,0.14,1
-0.77,0.37,-1
-1,-0.37,1
0.89,-0.04,-1
-0.59,-0.04,1
-0.7,0.99,-1
-0.56,-0.87,1
0.28,0.43,1
-0.44,-0.02,1
-0.65,0.31,-1
0.95,-0.35,1
0.61,-0.17,-1
0.8,0.75,-1
0.73,-0.68,-1
-0.54,0.69,1
0.12,0.94,1
-0.08,-0.65,1
0.67,0.57,1
-0.78,0.24,1
-0.93,0.31,1
0.06,0.66,1
0.98,-0.53,-1
-0.84,-0.42,1
-0.49,0.47,1
0.82,0.45,1
0.02,-0.68,1
0.57,-0.46,1
0.86,-0.09,1
-0.44,0.47,-1
0.95,-0.35,-1
0.24,0.16,1
-0.38,-0.64,-1
0.81,0.89,1
-0.79,0.01,1
0.55,0.11,1
-0.98,-0.07,-1
-0.61,-1,-1
-0.34,-0.89,1
0.28,0.85,1
-0.8,-0.16,-1
-0.28,-0.76,1
0.25,-0.13,1
0.99,-0.87,-1
0.06,-0.49,1
-0.48,0.74,1
0.86,-0.76,1
-0.92,-0.26,-1
