# id:12--12--12-0
-0.79,-0.04,-1
0.54,0.99,-1
0.27,0.38,-1
0.18,-0.71,1
0.74,-0.12,-1
0.03,-0.45,1
0.61,0.12,-1
-0.39,-0.18,1
0.51,-0.91,1
0.39,0.57,-1
0.18,0.78,-1
0.47,0.31,-1
0.41,-0.42,1
0.87,0.76,-1
0.89,0.49,-1
-0.55,-0.48,1
-0.27,-0.87,1
-0.36,-0.26,1
0.81,-0.75,1
-0.55,0.64,-1
0.49,-0.18,-1
0.48,-0.71,1
0.47,0.7,-1
-0.17,0.57,-1
-0.52,0.45,-1
0.03,0.91,-1
-0.89,-0.37,-1
-0.68,0.28,-1
0.36,0.09,-1
-0.51,0.54,-1
0.18,0.02,1
0.66,-0.5,-1
0.45,0.97,-1
0.81,-0.21,-1
0.94,0.28,-1
0.55,-0.7,1
0.69,-0.58,1
0.95,-0.25,-1
-0.04,-0.9,1
-0.77,-0.41,-1
0.14,0.78,-1
-0.13,0.44,-1
-0.1,-0.12,1
-0.37,-0.31,1
0.93,-0.38,-1
-0.34,-0.84,1
0.31,0.85,-1
-0.41,0.8,-1
0.16,-0.24,1
-0.2,-0.01,-1
0.99,-0.88,-1
-0.81,0,-1
-0.11,0.91,-1
0.56,-0.47,1
0.02,-0.55,1
0.76,0.12,-1
-0.21,-0.57,1
-0.75,0.02,-1
-0.54,-0.82,1
-0.23,-0.01,1
0.69,-0.03,-1
-0.64,0.17,-1
-0.52,-0.94,1
0.49,0.63,-1
0.17,-0.36,1
0.47,-0.61,1
0.94,0.19,-1
-0.75,0.45,-1
-0.63,0.91,-1
0.24,-0.32,1
0.1,-0.64,1
0.09,-0.27,1
-0.92,0.22,-1
-0.02,-0.3,1
-0.59,0.87,-1
-0.71,0.34,-1
0.3,0.28,-1
-0.26,0.54,-1
0.2,0.91,-1
0.84,0.14,-1
0.47,-0.76,1
-0.94,0.33,-1
0.84,0.41,-1
0.66,-0.61,1
0.11,-0.2,1
0.2,0.09,-1
0.69,-0.61,1
0.37,0.14,-1
-0.52,-0.67,1
0.51,-0.83,1
0.22,0.64,-1
0.3,0.71,-1
-0.9,0.54,-1
-0.87,0.2,-1
-0.14,-0.7,1
0.46,0.51,-1
0.39,0.2,-1
-0.4,-0.44,1
0.36,0.04,-1
-0.99,-0.45,-1
0.82,0.78,-1
0.86,0.07,-1
0.23,0.18,-1
-0.99,0.31,-1
0.19,-0.84,1
0.16,0.62,-1
-0.78,0.01,-1
0.69,0.62,-1
-0.72,-0.03,-1
0.21,-0.02,-1
-0.69,-0.2,-1
0.06,-0.35,1
0.5,0.88,-1
0.48,0.9,-1
-0.34,0.08,-1
-0.87,-0.77,1
0.13,-0.55,1
0.31,-0.87,1
-0.95,-0.59,-1
0.84,0.63,-1
-0.83,0.95,-1
-0.71,0,-1
0.48,-0.5,1
0.85,0.99,-1
0.52,-0.36,-1
0.36,-0.22,-1
-0.19,0.91,-1
0.27,0.22,-1
0.35,0.27,-1
-0.61,0.11,-1
-0.58,0.28,-1
0.25,0.58,-1
-0.28,0.06,-1
-0.92,-0.1,-1
0.34,-0.58,1
0.67,0.78,-1
-0.77,-0.42,-1
0.25,0.85,-1
-0.59,0.2,-1
1,0.59,-1
0.2,-1,1
-0.65,0.26,-1
-0.5,0.99,-1
0.15,-0.94,1
0.79,0.4,-1
0.06,0.06,-1
0.11,0.29,-1
0.07,-0.46,1
-0.75,-0.04,-1
-0.31,-0.05,1
-0.76,-0.85,1
0.08,-0.5,1
0.49,0,-1
-0.04,-0.86,1
0.33,0.93,-1
-0.89,-0.01,-1
-0.33,-0.91,1
0.81,0.17,-1
-0.21,0.42,-1
-0.02,-0.89,1
-0.26,-0.64,1
-0.48,0.45,-1
0.55,-0.06,-1
-0.44,0.9,-1
0.65,0.22,-1
-0.88,0.33,-1
0.67,1,-1
-0.5,0.81,-1
0.89,-0.41,-1
-0.78,0.58,-1
0.52,-0.69,1
-0.05,-0.16,1
-0.11,-0.62,1
0.84,-0.05,-1
-0.09,-0.4,1
0.93,-0.28,-1
0.93,-0.61,-1
-0.98,-0.1,-1
0.29,-0.21,1
0.98,0.01,-1
-0.22,-0.47,1
0.96,0.49,-1
-0.43,-0.63,1
-0.87,-0.8,-1
0.58,0.12,-1
-0.75,0.05,-1
-0.76,-0.02,-1
-0.76,0,-1
-0.96,-0.71,-1
-0.57,-0.73,1
-0.6,0.06,-1
-0.31,0.01,-1
0.81,0.59,-1
0.32,0.72,-1
0.79,0.3,-1
-0.16,0.55,-1
-0.38,0.8,-1
-0.2,-0.97,1
0.88,-0.92,1
0.74,-0.49,-1
-0.39,-0.08,-1
-0.98,0.61,-1
-0.09,0.42,-1
-0.83,-0.26,-1
0.65,-0.48,1
-0.76,0.37,-1
0.9,0.99,-1
-0.48,-0.21,-1
-0.86,-0.33,-1
-0.94,-0.59,-1
-0.75,0.03,-1
0.5,0.05,-1
0.75,0.97,-1
0.59,-0.87,1
0.15,0.79,-1
-1,-0.98,1
-0.6,0.93,-1
-0.4,-0.56,1
-0.16,-0.41,1
0.16,-0.35,1
1,-0.09,-1
0.75,-0.6,1
0.11,-0.85,1
0.89,0.75,-1
0.41,-0.11,-1
0.45,-0.11,-1
-0.14,0.3,-1
-0.75,0.91,-1
-0.56,-0.25,-1
0.3,0.91,-1
-0.43,0.9,-1
-0.13,0.65,-1
-0.78,-0.25,-1
0.54,-0.36,-1
-0.02,-0.96,1
-0.79,0.5,-1
0.48,-0.65,1
-0.34,-0.39,1
-0.72,0.05,-1
-0.5,-0.65,1
0.37,-0.08,1
0.14,0.8,-1
0.31,-0.98,1
0.64,0.56,-1
0.7,-0.46,-1
-0.35,-0.24,1
-0.5,-0.77,1
0.65,-0.11,-1
-0.3,0.18,-1
-0.5,0.68,-1
-0.8,0.04,-1
0.81,-0.83,1
0.05,0.49,-1
0.05,0.12,-1
0.69,-0.18,-1
-0.63,0.47,-1
-0.45,0.98,-1
0.1,0.63,-1
-0.75,-0.68,1
-0.54,-0.18,-1
0.02,0.02,-1
-0.51,-0.17,1
0.78,0.88,-1
0.07,-0.08,1
0.93,-0.39,-1
0.32,-0.02,-1
0.47,0.54,-1
0.85,-0.37,-1
0.12,-0.11,-1
0.57,0.35,-1
0.7,-0.64,1
-0.14,-0.14,1
-0.81,-0.37,-1
0.02,0.71,-1
-0.04,0.63,-1
0.72,-0.06,-1
0.95,-0.6,-1
-0.85,-0.76,1
0.98,0.37,-1
-0.89,-0.06,-1
0.08,-0.37,1
0.07,0.5,-1
0.89,0.7,-1
-0.43,-0.29,1
-0.81,0.68,-1
-0.59,0.4,-1
0.62,0.35,-1
-0.65,0.5,-1
0.73,0.47,-1
0.98,0.59,-1
0.58,-0.33,-1
0.54,0.74,-1
-0.63,0.63,-1
0.83,-0.8,1
0,-0.61,1
0.79,-0.19,-1
0.52,-0.57,1
0.65,-0.22,-1
-0.98,-0.5,-1
0.78,-0.52,-1
-0.54,-0.95,1
0.78,0.6,-1
-0.41,0.97,-1
0.09,0.8,-1
-0.69,-0.2,-1
0.21,-0.42,1
0.5,-0.91,1
0.14,0.75,-1
-0.73,0.78,-1
-0.13,0.55,-1
0.05,-1,1
0.91,0.79,-1
-0.51,-0.63,1
-0.29,0.47,-1
0.12,0.78,-1
0.93,-0.02,-1
0.54,-0.52,1
0.58,0.63,-1
-0.59,0.9,-1
0.75,-0.24,-1
0.56,0.82,-1
0.44,0.73,-1
-0.09,-0.79,1
-0.65,-0.08,-1
0.61,-0.96,1
0.65,0.97,-1
-0.73,0.51,-1
0,0.09,-1
0.47,0.5,-1
0.72,0.24,-1
0.51,-0.2,-1
0.3,-0.77,1
-0.12,0.15,-1
-0.17,0.51,-1
-0.76,0.11,-1
0.44,-0.24,1
0.62,0.03,-1
-0.72,-0.98,1
-0.44,0.5,-1
-0.26,0.21,-1
0.69,-0.29,-1
-0.55,-0.99,1
-0.07,-0.11,1
0.64,0.73,-1
0.27,0.97,-1
-0.06,0.41,-1
-0.43,0.02,-1
0.72,0.31,-1
0.95,0.87,-1
0.68,-0.39,-1
-0.36,-0.7,1
-0.59,-0.25,-1
-0.59,0.69,-1
0.57,0.33,-1
-0.77,-0.41,-1
-1,0.53,-1
-0.46,-0.9,1
-0.9,0.82,-1
0.7,0.77,-1
-0.22,0.44,-1
0.07,-0.92,1
-0.93,-0.51,-1
0.09,-0.09,-1
-0.01,-0.52,1
-0.39,-0.29,1
-0.79,-0.28,-1
0.21,0.27,-1
0.24,0.37,-1
-0.43,0.07,-1
0.77,0.86,-1
0.58,-0.08,-1
0.69,0,-1
-0.45,-0.92,1
0.11,0.08,-1
-0.02,0.7,-1
0.45,0.91,-1
0.44,0.11,-1
0.53,-0.65,1
0.44,-0.08,-1
0.11,-0.32,1
-0.77,-0.74,1
0.43,0.96,-1
0.12,-0.5,1
0.72,0.61,-1
-0.21,-0.41,1
-0.42,-0.97,1
0.09,0.47,-1
-0.13,-0.01,-1
-0.99,-0.57,-1
-0.77,0.54,-1
-0.7,0.77,-1
0.3,0.2,-1
0.3,-0.68,1
0.38,-0.97,1
-0.47,-0.17,-1
0.39,0.41,-1
-0.86,-0.5,-1
-1,0.37,-1
-0.78,0.39,-1
0.35,0.63,-1
0.17,0.93,-1
0.24,0.23,-1
0.27,-0.48,1
0.8,0.9,-1
0.95,-0.57,-1
-0.33,0.83,-1
0.45,0.97,-1
0.69,0.97,-1
-0.09,-0.82,1
-0.43,0.54,-1
0.79,-0.3,-1
-0.25,0.95,-1
-0.07,0.22,-1
0.43,0.01,-1
0.96,-0.05,-1
0.32,0.63,-1
-0.92,0.07,-1
0.36,-0.24,1
-1,0.67,-1
-0.96,-0.76,-1
0.71,-0.98,1
0.29,-0.22,1
-0.89,0.72,-1
0.46,0.14,-1
-0.3,0.1,-1
-0.62,-0.59,1
0.88,-0.51,-1
0.34,0.86,-1
-0.23,0.86,-1
-0.62,0.9,-1
0.54,0.61,-1
0.4,-0.11,-1
0.21,0.01,-1
-0.78,-0.54,-1
-0.74,0.17,-1
0.25,0.55,-1
0.88,0.43,-1
0.57,-0.24,1
-0.98,0.54,-1
-0.86,0.92,-1
-0.48,0.45,-1
-0.08,-0.15,1
-0.9,-0.95,1
0.01,-0.72,1
0.05,-0.46,1
-0.81,0.8,-1
0.74,0.67,-1
0.78,0.24,-1
0.67,0.27,-1
0.42,0.41,-1
0.07,0.94,-1
-0.68,-0.15,-1
-0.53,-0.04,-1
0.63,0.97,-1
0.25,0.02,-1
-0.97,0.21,-1
-0.64,-0.06,-1
-0.88,-0.28,-1
-0.36,-0.62,1
-0.3,0.81,-1
-0.33,-0.12,-1
-0.91,0.2,-1
-0.63,0.67,-1
-0.3,0.3,-1
0.31,-0.46,1
-0.55,-0.42,1
0.4,-0.06,-1
-0.99,0.06,-1
0.88,0.71,-1
0,-0.6,1
0.54,0.08,-1
-1,0.18,-1
0.33,0.55,-1
0.61,-0.76,1
0.85,0.55,-1
0.1,-1,1
0.56,0.4,-1
-0.04,0.42,-1
0.08,0.29,-1
0.59,-0.71,1
0.9,0.84,-1
0.09,0.84,-1
0.48,0.17,-1
0.55,-0.23,-1
-0.09,-0.38,1
-0.19,0.72,-1
0.3,0.28,-1
-0.28,-0.77,1
0.22,0.32,-1
0.42,-0.1,-1
-0.98,-0.2,-1
0.72,0.89,-1
-0.43,0.37,-1
-0.02,-0.08,-1
0.64,0.83,-1
0.84,-0.36,-1
-0.97,0.94,-1
0.64,-0.34,-1
-0.35,0.88,-1
-0.04,0.3,-1
0.57,0.32,-1
-1,0.03,-1
-0.73,0.61,-1
0.72,-0.41,-1
0.94,-0.78,-1
-0.23,-0.94,1
0.32,-0.91,1
0.14,0.74,-1
0.2,-0.61,1
-0.43,0.36,-1
-0.15,-0.08,1
0.92,-0.08,-1
-0.12,0.2,-1
0.21,-0.09,-1
-0.54,-0.16,-1
0.53,0.61,-1
0.24,-0.07,-1
-0.12,-0.94,1
0.19,0.27,-1
0.38,0.85,-1
-0.15,-0.31,1
0.65,-0.39,1
0.48,0.49,-1
-0.08,-0.3,1
-0.06,0.17,-1
0.19,-0.31,1
0.5,0.94,-1
0.91,-0.18,-1
-0.95,-0.99,-1
-0.42,0.39,-1
-0.54,-0.77,1
0.27,0.89,-1
-0.01,0.37,-1
0.91,-0.72,-1
0.74,0.23,-1
-0.59,-0.58,1
-0.31,0.92,-1
0.91,0.83,-1
0.19,0.88,-1
0.74,-0.54,1
-0.88,-0.08,-1
0.21,-0.82,1
-0.1,0.18,-1
-0.92,0.09,-1
0.98,-0.18,-1
0.03,0.23,-1
-0.22,0.93,-1
-0.54,0.84,-1
-0.03,0.02,-1
0.49,-0.25,1
0.4,-0.13,-1
0.54,-0.93,1
0.57,-0.03,-1
-0.04,0.06,-1
-0.35,0.03,-1
0.56,-0.95,1
-0.12,-0.17,1
-0.87,0.29,-1
0.21,-0.74,1
-0.84,0.76,-1
0.59,0.15,-1
0.93,-0.31,-1
-0.55,-0.75,1
-0.85,0.22,-1
-0.05,0.88,-1
-0.44,0.43,-1
0.41,-0.69,1
-0.82,-0.56,-1
-0.22,0.66,-1
-0.6,0.83,-1
-0.23,0.41,-1
-1,0.33,-1
0.33,0.79,-1
0.61,0.94,-1
-0.05,-0.11,1
0.32,0.46,-1
0.75,-0.14,-1
-0.01,0.04,1
0.54,0.83,-1
-0.66,-0.77,1
-0.09,0,-1
-0.37,0.01,-1
0.05,-0.67,1
0.72,0.95,-1
0.62,-0.1,-1
0.38,-0.78,1
-0.43,0.97,-1
-0.92,-0.04,-1
-0.97,-0.5,-1
0.65,-0.16,-1
0.08,0.76,-1
0.93,-0.61,-1
-0.91,0.44,-1
-0.96,0.16,-1
0.94,-0.23,-1
-0.28,-0.85,1
-0.05,-0.28,1
-0.96,-0.19,-1
-0.82,-0.16,-1
-0.85,-0.51,-1
-0.64,0.58,-1
0.57,0.5,-1
0.79,0.59,-1
-0.67,0.64,-1
-0.16,0.57,-1
-0.75,-0.72,1
0.89,0.24,-1
0.48,0.28,-1
-0.96,0.47,-1
0.1,0.63,-1
0.01,0.99,-1
-0.33,0.55,-1
-0.27,0.33,-1
-0.77,0.67,-1
-0.1,-0.49,1
-0.67,-0.24,-1
0.92,-0.36,-1
-0.78,-0.88,1
0.35,-0.84,1
0.31,0.27,-1
0.77,-0.73,1
0.79,-0.05,-1
0.31,0.68,-1
-0.58,0.92,-1
0.16,-0.19,1
0.47,0.14,-1
-0.95,0.06,-1
0.89,0.29,-1
0,-0.37,1
0.58,0.95,-1
0.78,0.71,-1
0.97,0.5,-1
0.71,-0.19,-1
-0.23,0.23,-1
0.51,-0.62,1
-0.25,0.85,-1
-0.24,0.91,-1
0.42,0.8,-1
-0.81,-0.21,-1
0.13,-0.64,1
0.35,-0.86,1
0.84,-0.89,1
0.27,0.82,-1
-0.62,-0.41,1
0.42,-0.91,1
0.26,-0.15,1
-0.76,0.61,-1
-0.72,0.03,-1
0.62,0.22,-1
0.58,-0.65,1
0.48,0.7,-1
0.08,0.53,-1
-0.82,-0.2,-1
-0.91,0.19,-1
0.24,-0.4,1
-0.24,0.87,-1
-0.88,-0.89,1
0.41,-0.61,1
-0.53,-0.99,1
-0.67,0.59,-1
-0.45,0.06,-1
-0.08,-0.86,1
0.39,-0.67,1
0.69,-0.57,1
-0.44,0.67,-1
0.54,-0.58,1
0.37,-0.45,1
-0.2,0.96,-1
0.26,-0.57,1
-0.06,-0.24,1
-0.04,0.32,-1
-0.32,-0.77,1
0.94,0.63,-1
0.99,0.31,-1
0.23,0.88,-1
0.07,0.42,-1
-0.23,-0.22,1
-0.42,0.59,-1
-0.2,-0.15,1
0.02,0.79,-1
-0.18,-0.25,1
0.69,0.43,-1
-0.3,0.37,-1
-0.97,0.36,-1
0.81,-0.41,-1
0.24,0.66,-1
0.1,-0.58,1
0.52,0.01,-1
0.89,0.81,-1
-0.31,-0.18,-1
-0.73,0.65,-1
0.16,0.34,-1
-0.72,-0.96,1
0.03,-0.93,1
0.09,0.89,-1
0.03,0.13,-1
-0.62,-0.78,1
-0.47,0.74,-1
-0.75,0.63,-1
-0.17,-0.68,1
0.19,-0.41,1
-0.71,0.75,-1
-0.17,-0.97,1
-0.26,0.06,-1
-1,-0.85,-1
0.87,0.19,-1
0.38,0.58,-1
0.31,-0.9,1
-0.75,-0.65,1
0.01,0.19,-1
-0.41,-0.63,1
0.83,-0.33,-1
-0.61,0.5,-1
0.01,-0.77,1
0.71,-0.76,1
-0.73,-0.9,1
0.98,0.48,-1
0.91,-0.22,-1
0.57,0.04,-1
-0.14,-0.95,1
-0.54,-0.35,1
-0.34,-0.53,1
-0.4,-0.13,-1
-0.42,0.89,-1
0.62,0.59,-1
-0.18,0.87,-1
0.2,0.85,-1
0.16,0.75,-1
0.22,0.32,-1
0.64,-0.83,1
0.24,-0.36,1
0.23,0.3,-1
0.88,0.91,-1
-0.98,-0.52,-1
-0.6,-0.9,1
0.02,-0.07,1
0.74,-0.88,1
0.94,0.29,-1
-0.08,-0.49,1
-0.06,-0.86,1
0.02,0.39,-1
0.74,-0.39,-1
-0.06,-0.51,1
0.01,-0.49,1
-0.03,-0.09,1
-0.5,0.94,-1
0.91,0.67,-1
0.15,0.61,-1
-0.87,-0.48,-1
-0.56,0.46,-1
-0.07,-0.53,1
-0.95,-0.79,-1
-0.53,0.16,-1
-0.2,-0.83,1
0.61,0.14,-1
-0.47,0.65,-1
-0.63,0.55,-1
-0.65,-0.3,-1
0.61,-0.16,-1
0.38,0.28,-1
0.3,-0.79,1
-0.4,-0.74,1
-0.48,-0.27,1
-0.07,0.53,-1
0.85,0.14,-1
0.68,0.67,-1
0.43,-0.96,1
-0.14,-0.61,1
0.91,-1,1
0.47,0.38,-1
-0.51,-0.32,-1
0.99,0.28,-1
0.71,0.8,-1
-0.41,-0.28,1
0.64,-0.43,-1
0.84,-0.76,1
0.67,0.68,-1
0.05,-0.47,1
0.14,-0.56,1
-0.95,0.91,-1
-0.74,-0.61,-1
-0.33,-0.62,1
0.36,-0.91,1
-0.24,-0.32,1
0.71,-0.68,1
0.79,-0.85,1
0.53,0.82,-1
0.32,-0.13,1
0.51,-1,1
0.69,-0.95,1
0.25,-0.68,1
0.5,-0.01,-1
0.02,-0.65,1
-0.66,0.11,-1
-0.62,-0.18,-1
0,-0.4,1
0.86,-0.87,1
-0.62,0.46,-1
0.45,-0.04,-1
-0.05,-0.36,1
-0.64,0.9,-1
-0.85,0.4,-1
-0.67,-0.59,1
-0.4,-0.24,1
0.56,0.14,-1
-0.18,-0.86,1
-0.76,1,-1
0.48,-0.63,1
0.58,0.83,-1
0.69,-0.22,-1
0.86,0.14,-1
-0.67,0.29,-1
0.82,0.63,-1
0.65,-0.77,1
-0.42,0.79,-1
-0.66,-0.39,-1
-0.29,-0.15,1
0.22,-0.68,1
0.17,0.91,-1
-0.91,0.59,-1
0.66,0.45,-1
0.13,0.78,-1
0.99,0.6,-1
0.27,0.24,-1
0.3,0.83,-1
-0.53,-0.83,1
0.8,-0.12,-1
0.1,-0.91,1
-0.21,0.27,-1
-0.7,0.37,-1
-0.41,0.02,-1
-0.99,-0.85,-1
-0.27,-0.87,1
0.08,0.4,-1
0.67,-0.3,-1
-0.98,0.18,-1
0,-0.03,-1
-0.17,-0.93,1
-0.02,-0.14,1
0.04,0.17,-1
-0.32,0.76,-1
0.78,0.78,-1
-0.36,-0.49,1
0.11,0.6,-1
-0.19,0.26,-1
-0.66,0.29,-1
-0.95,-0.71,-1
-0.36,0.12,-1
0.33,-0.9,1
0.28,0.14,-1
-0.4,0.82,-1
-0.05,0.59,-1
0.45,-0.77,1
-0.92,0.34,-1
-0.89,-0.85,1
-0.15,-0.5,1
-0.24,-0.45,1
0.64,0.2,-1
-0.42,-0.48,1
-0.61,0.81,-1
0.36,-0.6,1
-0.91,0.36,-1
-0.4,-0.2,1
0.62,-0.12,-1
-0.77,0,-1
-0.89,0.85,-1
0.27,-0.39,1
-0.27,-0.76,1
0.3,-0.17,1
0.98,0.22,-1
0.79,-0.42,-1
0.42,-0.33,1
-0.37,0.27,-1
-0.92,-0.11,-1
-0.12,0.13,-1
0.84,0.25,-1
0.29,-0.48,1
0.3,0.25,-1
-0.49,-0.46,1
-0.76,-0.48,-1
0.78,-0.7,1
0.72,0.73,-1
0.01,-0.65,1
0.1,-0.56,1
-0.92,0.33,-1
-0.94,0.16,-1
0.89,-0.56,-1
-0.68,0.75,-1
0.01,-0.74,1
-0.49,-0.5,1
0.24,-0.72,1
-0.47,1,-1
-0.49,0,-1
0.76,-0.9,1
0.9,-0.82,1
0.16,-0.76,1
0.68,-0.87,1
-0.29,-0.54,1
-0.01,0.47,-1
0.82,0.98,-1
0.16,0.21,-1
-0.19,0.75,-1
-0.82,-0.75,1
0.92,-0.99,1
-0.92,0.91,-1
0.59,0.07,-1
-0.77,-0.25,-1
0.34,0.46,-1
-0.81,-0.55,-1
0.31,-0.73,1
-0.07,0.43,-1
-0.17,-0.76,1
-0.28,-0.58,1
0.61,-0.67,1
-0.4,-0.59,1
0.79,1,-1
0.21,-0.77,1
-0.23,0.58,-1
-0.2,0.77,-1
-0.71,0.08,-1
0.77,-1,1
-0.55,-0.17,-1
-0.11,0.55,-1
0.59,0.16,-1
-0.71,0.77,-1
-0.1,0.55,-1
-0.42,-0.24,1
0.01,0.54,-1
-0.11,-0.67,1
0.23,-0.37,1
0.84,-0.6,-1
0.87,-0.14,-1
-0.86,0.76,-1
-0.16,0.34,-1
0.88,0.64,-1
0.32,-0.46,1
-0.24,0.13,-1
-0.56,-0.87,1
0.71,0.02,-1
-0.27,-0.75,1
-0.16,-0.92,1
-0.05,0.96,-1
0.9,-0.9,1
-0.61,-0.06,-1
-0.96,-0.19,-1
0.47,-0.87,1
-0.56,-0.11,-1
-0.84,0.34,-1
0.43,0.04,-1
0.02,0.78,-1
0.25,-0.39,1
0.88,0.56,-1
0.36,0.45,-1
-0.41,0.84,-1
0.18,0.89,-1
0.39,0.36,-1
-0.85,0.8,-1
-0.97,0.96,-1
-0.95,0.39,-1
0.1,-0.59,1
-0.61,0.66,-1
0.77,0.53,-1
0.1,-0.12,1
-0.46,0.48,-1
-0.08,-0.35,1
-0.89,-0.96,1
0.44,-0.81,1
0.66,-0.77,1
0.21,-0.71,1
0.81,0.4,-1
-0.83,0.79,-1
0.15,0.56,-1
0.7,-0.34,-1
0.68,0.2,-1
0.51,-0.88,1
0.22,-0.77,1
-0.71,0.67,-1
0.15,0.32,-1
0.98,-0.47,-1
-0.82,-0.67,-1
-0.2,-0.49,1
0.07,0.66,-1
-0.13,0.35,-1
0.56,0.03,-1
0.72,-0.46,-1
-0.47,0.77,-1
0.39,-0.95,1
-0.55,0.21,-1
0.75,0.19,-1
0.34,0.38,-1
-0.68,-0.83,1
0.1,0.25,-1
0.43,-0.88,1
-0.58,0.68,-1
-0.39,0.39,-1
-0.07,0.93,-1
0.47,0.32,-1
0.69,0.77,-1
0.21,0.51,-1
0.27,-0.16,1
0.67,0.16,-1
-0.44,-0.75,1
0.13,0.69,-1
0.04,-0.9,1
1,-0.28,-1
0.49,0.65,-1
-0.26,0.12,-1
-0.94,-0.2,-1
-0.41,-0.99,1
-0.69,0.28,-1
0.4,-0.05,-1
-0.34,0.52,-1
0.18,-0.36,1
0.82,0.69,-1
-0.88,0.68,-1
0.84,0.16,-1
0.46,0.91,-1
-0.6,0.98,-1
0.11,-0.44,1
0.32,-0.13,1
-0.64,-0.73,1
-0.43,-0.07,-1
0.04,-0.89,1
0.19,0.93,-1
0.45,-0.95,1
-0.58,0.9,-1
0.03,0.35,-1
-0.24,0.76,-1
0.29,-0.14,1
0.84,-0.83,1
0.66,-0.46,1
-0.58,0.12,-1
-0.3,-0.84,1
0.62,0.36,-1
-0.78,-0.19,-1
-0.49,0.23,-1
0.96,-0.74,-1
0.32,0.02,-1
-0.36,-0.69,1
-0.47,-0.85,1
0.29,0.81,-1
-0.68,-0.78,1
-0.72,-0.08,-1
